id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id,event_id_mapped
AV.PN7A..BH,2021-07-13T18:27:30.280000,S,0.306,1.6812347212180612e-06,5,0.0060576210660726,20210713T160000_5,4712
AV.PS1A..BH,2021-07-13T16:41:45.020000,P,0.967,2.4226239929703297e-06,2,0.0004432663329891,20210713T160000_2,4709
AV.PS1A..BH,2021-07-13T17:23:30.540000,P,0.676,6.803549581491097e-07,4,0.0090365105706991,20210713T160000_4,4711
AV.PS1A..BH,2021-07-13T18:27:28.140000,P,0.936,1.298980009778461e-06,5,0.0010001028475593,20210713T160000_5,4712
AV.PS1A..BH,2021-07-13T18:33:19.560000,P,0.818,6.447629061767657e-07,7,0.0016555090507414,20210713T160000_7,4714
AV.PS1A..BH,2021-07-13T18:36:01.220000,P,0.949,1.879070282484463e-06,9,0.0060576210660726,20210713T160000_9,4716
AV.PS1A..BH,2021-07-13T20:12:38.220000,P,0.841,6.365838771671406e-07,10,0.0004432663329891,20210713T160000_10,4717
AV.PS1A..BH,2021-07-13T20:31:11.400000,P,0.719,6.910885872457584e-07,11,0.0016555090507414,20210713T160000_11,4718
AV.PS1A..BH,2021-07-13T22:17:08.880000,P,0.919,9.398872862220742e-07,15,0.0020130568789281,20210713T160000_15,4721
AV.PS1A..BH,2021-07-13T16:05:45.200000,S,0.814,3.4884844808402704e-06,1,0.0086393248337481,20210713T160000_1,4708
AV.PS1A..BH,2021-07-13T16:42:06.020000,S,0.747,5.365003744373098e-06,3,0.0004432663329891,20210713T160000_3,4710
AV.PS1A..BH,2021-07-13T18:33:35.680000,S,0.564,1.1568610034373703e-06,6,0.0011988320581211,20210713T160000_6,4713
AV.PS1A..BH,2021-07-13T18:36:04.040000,S,0.398,1.879070282484463e-06,9,0.0010001028475593,20210713T160000_9,4716
AV.PS1A..BH,2021-07-13T22:17:24.640000,S,0.667,6.063114597054664e-07,14,0.0011988320581211,20210713T160000_14,4722
AV.PS4A..BH,2021-07-13T16:41:45.000000,P,0.974,3.245662355766399e-06,2,0.0005761398175934,20210713T160000_2,4709
AV.PS4A..BH,2021-07-13T18:27:28.040000,P,0.86,3.100565663771704e-06,5,0.0016555090507414,20210713T160000_5,4712
AV.PS4A..BH,2021-07-13T18:33:18.700000,P,0.571,7.993820645424421e-07,7,0.0011988320581211,20210713T160000_7,4714
AV.PS4A..BH,2021-07-13T20:12:37.040000,P,0.31,7.61104502089438e-07,10,0.0005761398175934,20210713T160000_10,4717
AV.PS4A..BH,2021-07-13T16:05:43.260000,S,0.702,7.72028579376638e-06,1,0.0039155131737745,20210713T160000_1,4708
AV.PS4A..BH,2021-07-13T16:42:05.880000,S,0.663,5.892849912925158e-06,3,0.0005761398175934,20210713T160000_3,4710
AV.PS4A..BH,2021-07-13T17:23:31.680000,S,0.58,1.0300793746864656e-06,4,0.0060576210660726,20210713T160000_4,4711
AV.PS4A..BH,2021-07-13T18:27:29.820000,S,0.36,3.100565663771704e-06,5,0.0011988320581211,20210713T160000_5,4712
AV.PS4A..BH,2021-07-13T18:36:02.880000,S,0.684,3.156639650114812e-06,9,0.0016555090507414,20210713T160000_9,4716
AV.PS4A..BH,2021-07-13T20:31:35.500000,S,0.745,1.6944748040259585e-06,12,0.0011988320581211,20210713T160000_12,4719
AV.PV6A..SH,2021-07-13T16:05:33.160000,P,0.956,3.573101707843307e-07,1,4.237657612169652e-05,20210713T160000_1,4708
AV.PV6A..SH,2021-07-13T16:41:47.560000,P,0.952,9.125256497100054e-07,2,0.0086393248337481,20210713T160000_2,4709
AV.PV6A..SH,2021-07-13T18:27:29.360000,P,0.463,4.7133578817692985e-08,5,0.0020130568789281,20210713T160000_5,4712
AV.PV6A..SH,2021-07-13T18:36:02.460000,P,0.664,8.391171490984561e-07,9,0.0011988320581211,20210713T160000_9,4716
AV.PV6A..SH,2021-07-13T16:42:10.320000,S,0.823,3.230521770092309e-06,3,0.0086393248337481,20210713T160000_3,4710
AV.PV6A..SH,2021-07-13T17:23:37.240000,S,0.39,2.591839063370571e-07,4,0.0010001028475593,20210713T160000_4,4711
AV.PV6A..SH,2021-07-13T18:33:40.320000,S,0.396,2.0993333293972682e-07,8,0.0016555090507414,20210713T160000_8,4715
AV.PVV..SH,2021-07-13T16:41:44.740000,P,0.97,1.5373678934338386e-06,2,0.0039155131737745,20210713T160000_2,4709
AV.PVV..SH,2021-07-13T18:27:28.180000,P,0.822,5.391505624174897e-07,5,0.0004432663329891,20210713T160000_5,4712
AV.PVV..SH,2021-07-13T18:33:18.780000,P,0.92,3.525105114476901e-07,7,0.0020130568789281,20210713T160000_7,4714
AV.PVV..SH,2021-07-13T18:33:34.360000,P,0.846,6.334401518870436e-07,8,0.0011988320581211,20210713T160000_8,4715
AV.PVV..SH,2021-07-13T18:36:00.860000,P,0.925,5.975425665383227e-07,9,0.0020130568789281,20210713T160000_9,4716
AV.PVV..SH,2021-07-13T22:17:07.960000,P,0.323,2.219848624918086e-07,15,0.0004432663329891,20210713T160000_15,4721
AV.PVV..SH,2021-07-13T16:05:43.500000,S,0.66,1.4413146800507093e-06,1,0.0007174406652446,20210713T160000_1,4708
AV.PVV..SH,2021-07-13T16:42:05.760000,S,0.79,2.3822121875127777e-06,3,0.0039155131737745,20210713T160000_3,4710
AV.PVV..SH,2021-07-13T17:23:32.940000,S,0.309,2.177483366949673e-07,4,0.0016555090507414,20210713T160000_4,4711
AV.PVV..SH,2021-07-13T18:27:30.840000,S,0.512,5.399123779170623e-07,5,0.0005761398175934,20210713T160000_5,4712
AV.PVV..SH,2021-07-13T18:33:23.560000,S,0.323,6.334401518870436e-07,7,0.0004432663329891,20210713T160000_7,4714
AV.PVV..SH,2021-07-13T18:33:38.680000,S,0.451,2.6110365070053376e-07,8,0.0020130568789281,20210713T160000_8,4715
AV.S12K..BH,2021-07-13T16:05:36.260000,P,0.781,6.482521257566987e-07,1,0.0028499253617825,20210713T160000_1,4708
AV.S12K..BH,2021-07-13T16:41:49.660000,P,0.975,1.505094132880913e-06,2,4.237657612169652e-05,20210713T160000_2,4709
AV.S12K..BH,2021-07-13T20:31:15.720000,P,0.304,4.633294850009406e-07,11,0.0011988320581211,20210713T160000_11,4718
AV.S12K..BH,2021-07-13T16:42:13.820000,S,0.857,4.020567303086864e-06,3,4.237657612169652e-05,20210713T160000_3,4710
AV.S12K..BH,2021-07-13T18:33:45.760000,S,0.414,4.747597586174379e-07,8,0.0004432663329891,20210713T160000_8,4715
AV.S12K..BH,2021-07-13T21:36:42.400000,S,0.719,8.675627327647817e-07,13,0.0086393248337481,20210713T160000_13,4720
AV.DEER..BH,2021-07-14T04:25:51.020000,P,0.381,2.541270589517808e-07,10,9.079312953902918e-05,20210714T000000_10,4732
AV.DEER..BH,2021-07-14T00:53:35.120000,S,0.605,1.0240205483569298e-06,3,9.079312953902918e-05,20210714T000000_3,4725
AV.DEER..BH,2021-07-14T04:21:54.960000,S,0.566,3.6065041513211327e-06,8,9.079312953902918e-05,20210714T000000_8,4730
AV.DEER..BH,2021-07-14T04:26:05.020000,S,0.541,3.333479696721043e-07,10,0.001408338635207,20210714T000000_10,4732
AV.DOL..BH,2021-07-14T00:53:19.360000,P,0.986,1.1545954521352542e-06,3,0.001408338635207,20210714T000000_3,4725
AV.DOL..BH,2021-07-14T01:48:07.080000,P,0.485,4.679512244365469e-07,4,9.079312953902918e-05,20210714T000000_4,4726
AV.DOL..BH,2021-07-14T03:00:43.980000,P,0.872,4.969436417923134e-07,6,9.079312953902918e-05,20210714T000000_6,4728
AV.DOL..BH,2021-07-14T04:21:39.780000,P,0.983,3.941447630495532e-06,8,0.001408338635207,20210714T000000_8,4730
AV.DOL..BH,2021-07-14T04:25:49.780000,P,0.941,4.185035322734621e-07,10,0.0004491166278119,20210714T000000_10,4732
AV.DOL..BH,2021-07-14T06:35:17.320000,P,0.914,6.25011807642295e-07,12,9.079312953902918e-05,20210714T000000_12,4734
AV.DOL..BH,2021-07-14T00:53:32.100000,S,0.725,2.2826400254416512e-06,3,0.0004491166278119,20210714T000000_3,4725
AV.DOL..BH,2021-07-14T03:01:02.560000,S,0.46,1.5319649264711188e-06,7,9.079312953902918e-05,20210714T000000_7,4729
AV.DOL..BH,2021-07-14T04:21:52.500000,S,0.726,8.170553883246612e-06,8,0.0004491166278119,20210714T000000_8,4730
AV.DOL..BH,2021-07-14T06:35:40.480000,S,0.816,9.79825017566327e-07,13,9.079312953902918e-05,20210714T000000_13,4735
AV.DT1..BH,2021-07-14T01:48:09.980000,P,0.93,4.383329326174136e-07,4,0.001408338635207,20210714T000000_4,4726
AV.DT1..BH,2021-07-14T03:00:46.760000,P,0.602,5.943385303908144e-07,6,0.001408338635207,20210714T000000_6,4728
AV.DT1..BH,2021-07-14T04:25:51.800000,P,0.645,3.046098129289021e-07,10,0.0002322852604273,20210714T000000_10,4732
AV.DT1..BH,2021-07-14T06:35:14.460000,P,0.843,6.083921562094474e-07,12,0.001408338635207,20210714T000000_12,4734
AV.DT1..BH,2021-07-14T00:53:36.240000,S,0.752,1.3287174169818172e-06,3,0.0002322852604273,20210714T000000_3,4725
AV.DT1..BH,2021-07-14T01:48:30.960000,S,0.438,5.66296762372076e-07,5,9.079312953902918e-05,20210714T000000_5,4727
AV.DT1..BH,2021-07-14T03:01:07.580000,S,0.569,5.813346319882839e-07,7,0.001408338635207,20210714T000000_7,4729
AV.DT1..BH,2021-07-14T04:21:56.640000,S,0.742,5.278767730487743e-06,8,0.0002322852604273,20210714T000000_8,4730
AV.DT1..BH,2021-07-14T04:26:06.880000,S,0.384,2.43025539248265e-07,10,8.395627127594305e-05,20210714T000000_10,4732
AV.DT1..BH,2021-07-14T06:35:35.160000,S,0.311,5.057121370555251e-07,13,0.001408338635207,20210714T000000_13,4735
AV.DTN..BH,2021-07-14T00:00:00.800000,P,0.512,3.250680151722918e-07,1,9.079312953902918e-05,20210714T000000_1,4723
AV.DTN..BH,2021-07-14T01:48:10.360000,P,0.784,4.733344383112126e-07,4,0.0004491166278119,20210714T000000_4,4726
AV.DTN..BH,2021-07-14T03:00:47.020000,P,0.362,4.996078359909006e-07,6,0.0004491166278119,20210714T000000_6,4728
AV.DTN..BH,2021-07-14T04:21:42.260000,P,0.97,1.983285756068653e-06,8,8.395627127594305e-05,20210714T000000_8,4730
AV.DTN..BH,2021-07-14T06:35:15.100000,P,0.871,7.381183309007611e-07,12,0.0004491166278119,20210714T000000_12,4734
AV.DTN..BH,2021-07-14T00:53:37.600000,S,0.638,1.472054123041744e-06,3,8.395627127594305e-05,20210714T000000_3,4725
AV.DTN..BH,2021-07-14T01:48:31.220000,S,0.48,7.517667768297542e-07,5,0.001408338635207,20210714T000000_5,4727
AV.DTN..BH,2021-07-14T03:01:08.400000,S,0.488,8.010803185243276e-07,7,0.0004491166278119,20210714T000000_7,4729
AV.DTN..BH,2021-07-14T04:21:57.940000,S,0.618,4.3263744373689406e-06,8,6.554951287134048e-05,20210714T000000_8,4730
AV.DTN..BH,2021-07-14T06:35:36.960000,S,0.461,1.021079697238747e-06,13,0.0004491166278119,20210714T000000_13,4735
AV.HAG..SH,2021-07-14T00:53:22.400000,P,0.553,9.469117685512174e-07,3,6.554951287134048e-05,20210714T000000_3,4725
AV.HAG..SH,2021-07-14T01:48:09.820000,P,0.756,5.729867211812234e-07,4,0.0002322852604273,20210714T000000_4,4726
AV.HAG..SH,2021-07-14T03:00:46.620000,P,0.845,6.331007966764446e-07,6,0.0002322852604273,20210714T000000_6,4728
AV.HAG..SH,2021-07-14T04:21:42.580000,P,0.93,2.661133748915745e-06,8,8.401710331178546e-06,20210714T000000_8,4730
AV.HAG..SH,2021-07-14T06:35:19.600000,P,0.856,1.3597441466117743e-06,12,0.0002322852604273,20210714T000000_12,4734
AV.HAG..SH,2021-07-14T01:48:30.420000,S,0.85,7.041509775262966e-07,5,0.0004491166278119,20210714T000000_5,4727
AV.HAG..SH,2021-07-14T03:01:07.280000,S,0.733,7.488716846637544e-07,7,0.0002322852604273,20210714T000000_7,4729
AV.HAG..SH,2021-07-14T04:21:58.720000,S,0.799,4.609487859852379e-06,9,9.079312953902918e-05,20210714T000000_9,4731
AV.HAG..SH,2021-07-14T05:05:31.740000,S,0.472,2.915267884873174e-07,11,9.079312953902918e-05,20210714T000000_11,4733
AV.PN7A..BH,2021-07-14T00:00:00.020000,P,0.454,4.596180644966809e-07,1,0.001408338635207,20210714T000000_1,4723
AV.PN7A..BH,2021-07-14T00:45:36.480000,P,0.387,1.6800064486233168e-06,2,9.079312953902918e-05,20210714T000000_2,4724
AV.PN7A..BH,2021-07-14T04:21:45.020000,P,0.707,1.2664730775213684e-06,8,3.4608083696061937e-06,20210714T000000_8,4730
AV.PN7A..BH,2021-07-14T05:05:27.640000,P,0.564,1.5696018635935616e-06,11,0.001408338635207,20210714T000000_11,4733
AV.PN7A..BH,2021-07-14T00:00:03.700000,S,0.688,1.0427957022329792e-06,1,0.0004491166278119,20210714T000000_1,4723
AV.PN7A..BH,2021-07-14T04:22:02.800000,S,0.663,1.9152719232806703e-06,9,0.001408338635207,20210714T000000_9,4731
AV.PS1A..BH,2021-07-14T00:00:00.800000,P,0.43,7.206379564195231e-07,1,0.0002322852604273,20210714T000000_1,4723
AV.PS1A..BH,2021-07-14T00:45:33.440000,P,0.344,1.2245083098605392e-06,2,0.001408338635207,20210714T000000_2,4724
AV.PS1A..BH,2021-07-14T00:53:23.000000,P,0.321,3.010191221619607e-06,3,8.401710331178546e-06,20210714T000000_3,4725
AV.PS1A..BH,2021-07-14T01:48:09.440000,P,0.708,5.965085279058258e-07,4,8.395627127594305e-05,20210714T000000_4,4726
AV.PS1A..BH,2021-07-14T03:00:46.200000,P,0.838,6.990103997850383e-07,6,8.395627127594305e-05,20210714T000000_6,4728
AV.PS1A..BH,2021-07-14T04:21:43.300000,P,0.905,1.2733688663502107e-06,8,1.8139489383538683e-06,20210714T000000_8,4730
AV.PS1A..BH,2021-07-14T04:25:53.420000,P,0.429,5.985918960504932e-07,10,6.554951287134048e-05,20210714T000000_10,4732
AV.PS1A..BH,2021-07-14T05:05:26.080000,P,0.612,1.8302263242730987e-06,11,0.0004491166278119,20210714T000000_11,4733
AV.PS1A..BH,2021-07-14T06:35:22.520000,P,0.77,7.461839572897588e-07,12,8.395627127594305e-05,20210714T000000_12,4734
AV.PS1A..BH,2021-07-14T03:01:07.240000,S,0.389,9.107121172746702e-07,7,8.395627127594305e-05,20210714T000000_7,4729
AV.PS1A..BH,2021-07-14T04:21:58.620000,S,0.836,3.1509985092270654e-06,9,0.0004491166278119,20210714T000000_9,4731
AV.PS4A..BH,2021-07-14T00:45:35.440000,P,0.329,1.8654849327504053e-06,2,0.0004491166278119,20210714T000000_2,4724
AV.PS4A..BH,2021-07-14T00:53:22.360000,P,0.468,2.2742790406482527e-06,3,3.4608083696061937e-06,20210714T000000_3,4725
AV.PS4A..BH,2021-07-14T04:21:42.680000,P,0.892,2.815192829075386e-06,8,0.0038957283520619,20210714T000000_8,4730
AV.PS4A..BH,2021-07-14T06:35:20.780000,P,0.825,1.1501971357574805e-06,12,6.554951287134048e-05,20210714T000000_12,4734
AV.PS4A..BH,2021-07-14T00:53:34.720000,S,0.514,2.644105052240775e-06,3,1.8139489383538683e-06,20210714T000000_3,4725
AV.PS4A..BH,2021-07-14T04:21:58.120000,S,0.539,7.487391940230736e-06,9,0.0002322852604273,20210714T000000_9,4731
AV.PV6A..SH,2021-07-14T00:00:00.020000,P,0.542,1.016593529357124e-07,1,8.395627127594305e-05,20210714T000000_1,4723
AV.PV6A..SH,2021-07-14T01:48:12.280000,P,0.875,2.261383684754037e-07,4,6.554951287134048e-05,20210714T000000_4,4726
AV.PV6A..SH,2021-07-14T03:00:49.160000,P,0.901,2.719570204590127e-07,6,6.554951287134048e-05,20210714T000000_6,4728
AV.PV6A..SH,2021-07-14T04:21:45.760000,P,0.859,8.82159383763792e-07,8,0.0022984495047645,20210714T000000_8,4730
AV.PV6A..SH,2021-07-14T05:05:28.000000,P,0.673,9.053490543919906e-07,11,0.0002322852604273,20210714T000000_11,4733
AV.PV6A..SH,2021-07-14T01:48:35.060000,S,0.808,2.864421730919276e-07,5,0.0002322852604273,20210714T000000_5,4727
AV.PV6A..SH,2021-07-14T03:01:11.840000,S,0.735,2.933339828814497e-07,7,6.554951287134048e-05,20210714T000000_7,4729
AV.PV6A..SH,2021-07-14T04:22:03.200000,S,0.739,1.937286242537084e-06,9,8.395627127594305e-05,20210714T000000_9,4731
AV.PV6A..SH,2021-07-14T05:05:35.960000,S,0.406,9.053490543919906e-07,11,8.395627127594305e-05,20210714T000000_11,4733
AV.PV6A..SH,2021-07-14T06:35:28.440000,S,0.544,1.834898171182431e-07,12,8.401710331178546e-06,20210714T000000_12,4734
AV.PVV..SH,2021-07-14T00:45:34.380000,P,0.508,4.03336485987893e-07,2,0.0002322852604273,20210714T000000_2,4724
AV.PVV..SH,2021-07-14T00:53:22.560000,P,0.576,9.274050398744292e-07,3,0.0038957283520619,20210714T000000_3,4725
AV.PVV..SH,2021-07-14T03:00:46.020000,P,0.669,2.8236271987225336e-07,6,8.401710331178546e-06,20210714T000000_6,4728
AV.PVV..SH,2021-07-14T04:21:42.540000,P,0.936,2.9727759738307213e-06,8,0.0007676292772467,20210714T000000_8,4730
AV.PVV..SH,2021-07-14T05:05:25.760000,P,0.398,5.799015525553841e-07,11,6.554951287134048e-05,20210714T000000_11,4733
AV.PVV..SH,2021-07-14T04:21:57.700000,S,0.758,2.117499661835609e-06,9,6.554951287134048e-05,20210714T000000_9,4731
AV.PVV..SH,2021-07-14T05:05:33.360000,S,0.375,5.799015525553841e-07,11,8.401710331178546e-06,20210714T000000_11,4733
AV.S12K..BH,2021-07-14T00:53:28.400000,P,0.967,7.509341912737e-07,3,0.0022984495047645,20210714T000000_3,4725
AV.S12K..BH,2021-07-14T03:00:51.840000,P,0.769,5.367709832171386e-07,6,3.4608083696061937e-06,20210714T000000_6,4728
AV.S12K..BH,2021-07-14T04:21:48.480000,P,0.949,1.976885414478602e-06,8,3.019483763913048e-05,20210714T000000_8,4730
AV.S12K..BH,2021-07-14T06:35:25.660000,P,0.8,4.38230216559532e-07,12,3.4608083696061937e-06,20210714T000000_12,4734
AV.S12K..BH,2021-07-14T01:48:39.200000,S,0.392,5.10091240357724e-07,5,8.395627127594305e-05,20210714T000000_5,4727
AV.S12K..BH,2021-07-14T03:01:17.440000,S,0.651,6.668973924206512e-07,7,8.401710331178546e-06,20210714T000000_7,4729
AV.S12K..BH,2021-07-14T04:22:08.000000,S,0.712,4.703608283307403e-06,9,8.401710331178546e-06,20210714T000000_9,4731
AV.S12K..BH,2021-07-14T06:35:54.060000,S,0.551,6.492609827546403e-07,13,0.0002322852604273,20210714T000000_13,4735
AV.DEER..BH,2021-07-14T08:18:34.860000,P,0.972,9.912987479765434e-07,1,0.0038530982324471,20210714T080000_1,4736
AV.DEER..BH,2021-07-14T08:46:40.200000,P,0.564,4.078634390225489e-07,3,0.0038530982324471,20210714T080000_3,4738
AV.DEER..BH,2021-07-14T10:45:05.560000,P,0.769,2.741978164522152e-07,4,0.0038530982324471,20210714T080000_4,4739
AV.DEER..BH,2021-07-14T12:30:49.220000,P,0.98,1.3310479971551104e-06,5,0.0038530982324471,20210714T080000_5,4740
AV.DEER..BH,2021-07-14T12:41:18.160000,P,0.36,2.6811204634213937e-07,6,0.0038530982324471,20210714T080000_6,4741
AV.DEER..BH,2021-07-14T08:18:43.980000,S,0.95,9.912987479765434e-07,1,0.0021192768502855,20210714T080000_1,4736
AV.DEER..BH,2021-07-14T08:46:45.840000,S,0.737,4.078634390225489e-07,3,0.0021192768502855,20210714T080000_3,4738
AV.DEER..BH,2021-07-14T12:30:55.860000,S,0.937,1.3310479971551104e-06,5,0.0021192768502855,20210714T080000_5,4740
AV.DEER..BH,2021-07-14T12:41:25.800000,S,0.722,2.822008298153378e-07,6,0.0021192768502855,20210714T080000_6,4741
AV.DOL..BH,2021-07-14T08:18:35.900000,P,0.931,1.0734332818174153e-06,1,0.0004290862996685,20210714T080000_1,4736
AV.DOL..BH,2021-07-14T10:45:02.920000,P,0.902,4.878866093349643e-07,4,0.0021192768502855,20210714T080000_4,4739
AV.DOL..BH,2021-07-14T12:30:54.140000,P,0.933,1.1810175237769729e-06,5,0.0004290862996685,20210714T080000_5,4740
AV.DOL..BH,2021-07-14T12:41:18.680000,P,0.766,3.919262496765441e-07,6,0.0004290862996685,20210714T080000_6,4741
AV.DOL..BH,2021-07-14T12:50:52.840000,P,0.556,3.242446666718024e-07,7,0.0038530982324471,20210714T080000_7,4742
AV.DOL..BH,2021-07-14T08:18:45.820000,S,0.923,1.0734332818174153e-06,1,0.0034693726196946,20210714T080000_1,4736
AV.DOL..BH,2021-07-14T12:31:04.340000,S,0.807,1.1810175237769729e-06,5,0.0034693726196946,20210714T080000_5,4740
AV.DOL..BH,2021-07-14T12:41:26.820000,S,0.8,3.919262496765441e-07,6,0.0034693726196946,20210714T080000_6,4741
AV.DOL..BH,2021-07-14T12:51:03.360000,S,0.417,3.440698890244676e-07,7,0.0021192768502855,20210714T080000_7,4742
AV.DT1..BH,2021-07-14T08:18:36.200000,P,0.983,1.595822595845675e-06,1,0.0059718981785983,20210714T080000_1,4736
AV.DT1..BH,2021-07-14T10:45:05.880000,P,0.97,6.045949021427077e-07,4,0.0004290862996685,20210714T080000_4,4739
AV.DT1..BH,2021-07-14T12:30:49.920000,P,0.977,1.0467642823641654e-06,5,0.0059718981785983,20210714T080000_5,4740
AV.DT1..BH,2021-07-14T08:18:46.580000,S,0.942,1.595822595845675e-06,1,0.0006854458011067,20210714T080000_1,4736
AV.DT1..BH,2021-07-14T08:46:41.600000,S,0.733,3.888441995059111e-07,3,0.0004290862996685,20210714T080000_3,4738
AV.DT1..BH,2021-07-14T12:30:56.720000,S,0.85,1.0467642823641654e-06,5,0.0006854458011067,20210714T080000_5,4740
AV.DT1..BH,2021-07-14T12:41:27.900000,S,0.472,3.6442912687562057e-07,6,0.0059718981785983,20210714T080000_6,4741
AV.DTN..BH,2021-07-14T08:18:36.800000,P,0.94,3.717761671850895e-07,1,0.0073172333265204,20210714T080000_1,4736
AV.DTN..BH,2021-07-14T12:30:50.580000,P,0.856,7.507175610044214e-07,5,0.0073172333265204,20210714T080000_5,4740
AV.DTN..BH,2021-07-14T12:41:19.860000,P,0.891,4.349172115780675e-07,6,0.0006854458011067,20210714T080000_6,4741
AV.DTN..BH,2021-07-14T12:30:57.880000,S,0.692,7.507175610044214e-07,5,0.0028458373715845,20210714T080000_5,4740
AV.HAG..SH,2021-07-14T10:45:05.020000,P,0.625,4.390393826270156e-07,4,0.0034693726196946,20210714T080000_4,4739
AV.PN7A..BH,2021-07-14T08:41:48.920000,S,0.679,7.126722607608826e-07,2,0.0038530982324471,20210714T080000_2,4737
AV.PS1A..BH,2021-07-14T08:41:45.200000,P,0.386,9.856452152234851e-07,2,0.0021192768502855,20210714T080000_2,4737
AV.PV6A..SH,2021-07-14T08:41:45.980000,P,0.615,5.893975085768943e-08,2,0.0004290862996685,20210714T080000_2,4737
AV.PV6A..SH,2021-07-14T10:45:07.160000,P,0.678,2.0560220548304642e-07,4,0.0059718981785983,20210714T080000_4,4739
AV.PV6A..SH,2021-07-14T08:41:51.160000,S,0.369,4.57742288517693e-07,2,0.0034693726196946,20210714T080000_2,4737
AV.PV6A..SH,2021-07-14T08:46:45.500000,S,0.42,1.952816148786951e-07,3,0.0034693726196946,20210714T080000_3,4738
AV.PV6A..SH,2021-07-14T12:31:09.260000,S,0.527,3.446409948537621e-07,5,0.0003973740392103,20210714T080000_5,4740
AV.PVV..SH,2021-07-14T08:41:44.040000,P,0.332,2.972263644096529e-07,2,0.0059718981785983,20210714T080000_2,4737
AV.PVV..SH,2021-07-14T08:41:48.040000,S,0.314,2.501943754396052e-07,2,0.0006854458011067,20210714T080000_2,4737
AV.S12K..BH,2021-07-14T10:45:09.800000,P,0.617,3.102838377344597e-07,4,0.0006854458011067,20210714T080000_4,4739
AV.S12K..BH,2021-07-14T12:30:58.700000,P,0.786,4.617816387053608e-07,5,0.0002419633855492,20210714T080000_5,4740
AV.S12K..BH,2021-07-14T12:50:47.340000,P,0.854,3.8676103031320963e-07,7,0.0004290862996685,20210714T080000_7,4742
AV.S12K..BH,2021-07-14T08:46:49.780000,S,0.5,3.645034212240717e-07,3,0.0059718981785983,20210714T080000_3,4738
AV.S12K..BH,2021-07-14T12:31:11.140000,S,0.923,1.1252373042225372e-06,5,0.0003616568244516,20210714T080000_5,4740
AV.S12K..BH,2021-07-14T12:50:54.260000,S,0.58,3.8676103031320963e-07,7,0.0034693726196946,20210714T080000_7,4742
AV.DEER..BH,2021-07-14T16:19:01.480000,P,0.974,1.0255408597004134e-05,3,0.0166056432354949,20210714T160000_3,4745
AV.DEER..BH,2021-07-14T16:26:14.580000,P,0.904,3.9101652760109573e-07,5,0.0166056432354949,20210714T160000_5,4747
